guid,id,map,x,y,z,o,zone_id,area_id
494,708,0,-6211.010,812.888,418.312,5.088,1,132
495,708,0,-6250.450,821.948,399.551,0.161,1,132
496,708,0,-6220.420,810.159,413.180,4.472,1,132
497,724,0,-6225.050,805.382,408.788,4.488,1,132
498,724,0,-6353.020,817.734,396.994,4.336,1,132
499,707,0,-6321.230,845.768,415.479,0.773,1,132
500,708,0,-6323.650,806.961,395.118,4.053,1,132
501,724,0,-6249.100,845.619,417.631,0.874,1,132
503,707,0,-6285.910,728.432,385.092,0.586,1,132
504,724,0,-6284.280,745.430,387.058,0.803,1,132
505,708,0,-6344.560,842.954,408.563,2.878,1,132
506,708,0,-6182.810,748.547,387.185,4.904,1,132
507,708,0,-6184.770,782.418,391.434,2.827,1,132
508,708,0,-6222.850,727.866,386.919,5.692,1,132
509,708,0,-6217.200,746.822,388.817,0.279,1,132
510,708,0,-6248.160,751.081,388.195,1.484,1,132
511,708,0,-6251.450,717.468,386.564,2.076,1,132
512,708,0,-6310.840,781.122,389.648,4.660,1,132
513,708,0,-6283.660,784.628,387.917,5.725,1,132
514,708,0,-6284.560,814.025,397.898,0.733,1,132
515,3304,1,-813.994,-4920.570,19.434,2.950,14,367
516,3336,1,271.805,-4650.830,11.789,4.817,14,362
190429,14990,1,1937.180,-4707.450,35.772,4.363,1637,1637
519,0,0,-15000.200,271.717,0.281,0.000,33,43
520,773,0,-14453.300,501.465,26.359,4.381,33,35
521,0,0,-12346.200,-1147.670,0.704,2.548,33,105
522,0,0,-12353.400,-1153.670,1.816,1.710,33,105
523,818,0,-12342.700,-1156.720,2.484,2.251,33,105
524,0,0,-12382.800,-1065.560,3.434,5.518,33,105
525,0,0,-12344.100,-1108.290,1.396,2.142,33,105
526,680,0,-12302.700,-1105.110,5.844,1.553,33,105
527,0,0,-12333.400,-1082.000,4.780,0.616,33,105
528,0,0,-12308.200,-1047.110,7.457,0.819,33,105
529,2483,0,-11622.100,-60.617,11.038,1.466,33,100
530,717,0,-11620.500,-51.902,11.226,5.306,33,100
531,716,0,-11616.700,-54.833,11.137,2.862,33,100
532,715,0,-11628.600,-54.557,11.022,0.070,33,100
533,718,0,-11617.400,-48.014,11.055,4.590,33,100
534,469,0,-11296.900,-206.689,75.883,2.775,33,99
535,737,0,-14449.800,497.925,26.369,3.246,33,35
536,10060,0,-14454.000,479.107,15.118,5.411,33,35
537,6807,0,-14457.700,495.348,15.213,3.979,33,35
538,2687,0,-12666.600,-1032.140,97.960,0.995,33,33
539,8679,0,-12667.600,-1037.030,97.705,0.000,33,33
540,7871,0,-12619.000,-111.231,18.500,3.491,33,33
541,2465,0,-12412.800,171.235,3.412,5.533,33,117
542,2486,0,-14433.200,458.988,15.535,4.608,33,35
543,2487,0,-14444.800,486.810,28.809,0.506,33,35
544,2488,0,-14459.200,503.000,26.359,4.677,33,35
545,2490,0,-14411.100,427.967,8.957,0.698,33,35
546,2491,0,-14463.600,489.274,15.205,0.750,33,35
547,2493,0,-14397.600,396.286,22.722,0.855,33,35
548,2494,0,-14418.200,513.462,4.960,5.027,33,35
549,2498,0,-14453.400,490.262,15.213,2.304,33,35
550,2500,0,-14300.400,517.430,8.968,4.171,33,35
551,2501,0,-14447.400,448.001,15.828,2.566,33,35
552,2502,0,-14299.400,504.577,9.121,4.381,33,35
553,2495,0,-14469.600,415.382,25.452,1.588,33,35
554,16399,0,-14184.400,192.764,20.691,3.735,33,1577
555,11355,0,-11880.700,-1052.260,116.184,1.641,33,19
556,11346,0,-11951.100,-1072.800,92.855,3.240,33,19
557,689,0,-11578.900,-920.470,68.894,6.281,33,101
558,689,0,-11443.700,-841.505,74.956,3.826,33,101
559,689,0,-11613.000,-889.063,68.538,5.498,33,101
560,689,0,-11418.800,-804.184,88.912,1.709,33,101
561,689,0,-11417.000,-750.643,77.856,5.592,33,101
562,689,0,-11515.500,-855.115,69.022,6.063,33,101
565,17249,0,-14397.500,426.080,7.974,5.515,33,35
568,9858,0,-14446.500,448.414,4.125,2.915,33,35
569,15677,0,-14398.500,406.925,9.506,1.518,33,35
570,15681,0,-14416.800,524.100,7.667,4.136,33,35
571,2849,0,-14468.300,424.603,25.459,4.660,33,35
572,2842,0,-14444.000,433.765,4.272,6.144,33,35
573,2859,0,-14477.900,464.101,36.466,0.332,33,35
574,2845,0,-14359.100,367.467,24.463,1.641,33,35
575,2685,0,-14364.500,402.075,6.713,1.623,33,35
576,2670,0,-14439.600,388.911,32.398,6.213,33,35
577,908,0,-14481.100,451.732,30.696,6.039,33,35
578,2847,0,-14380.000,365.551,24.038,1.152,33,35
579,7389,0,-14336.000,427.171,6.643,5.730,33,35
580,2834,0,-14449.200,468.424,15.356,0.087,33,35
581,2544,0,-14821.800,463.619,1.690,1.676,33,43
582,2544,0,-14892.600,382.394,3.049,0.012,33,43
583,2544,0,-14824.100,54.907,3.077,3.923,33,43
584,2544,0,-14903.500,-20.038,2.276,5.281,33,43
585,2544,0,-14797.000,252.215,-7.238,5.977,33,43
586,2544,0,-14757.700,503.245,1.811,4.924,33,43
587,2544,0,-14871.500,199.849,-0.579,0.604,33,43
588,2544,0,-14669.200,353.523,1.136,6.187,33,43
589,4624,0,-14386.000,399.288,6.563,2.409,33,35
590,4624,0,-14465.100,474.928,14.973,6.039,33,35
695,4624,0,-14473.900,487.356,26.808,5.547,33,35
592,4624,0,-14303.200,442.825,28.247,4.363,33,35
686,4624,0,-14302.300,511.123,8.830,3.861,33,35
657,4624,0,-14299.900,503.528,9.252,4.148,33,35
595,708,0,-6147.210,755.507,392.111,1.622,1,132
596,4624,0,-14366.200,426.889,7.351,1.780,33,35
597,4624,0,-14451.000,454.715,20.449,0.747,33,35
656,4624,0,-14431.600,511.808,5.771,2.603,33,35
654,4624,0,-14434.800,416.849,8.819,0.662,33,35
600,708,0,-6148.500,783.281,393.515,3.456,1,132
601,708,0,-6179.470,722.660,386.236,2.986,1,132
602,781,0,-13106.900,-560.801,100.066,1.453,33,33
603,1064,0,-12389.200,131.967,3.701,4.643,33,117
604,7485,0,-12414.000,166.158,3.475,2.339,33,117
605,1149,0,-12358.000,207.355,4.232,3.735,33,117
606,16096,0,-12420.300,200.855,31.375,2.618,33,117
607,1382,0,-12358.800,220.811,4.142,5.009,33,117
608,1064,0,-12333.800,171.266,3.798,0.070,33,117
609,16094,0,-12423.700,187.072,1.166,5.201,33,117
610,1064,0,-12383.700,227.555,2.728,1.617,33,117
611,1064,0,-12375.000,234.228,3.365,1.867,33,117
612,1551,0,-13222.400,-502.163,9.548,5.827,33,310
613,1551,0,-13224.900,-567.425,4.642,5.141,33,310
614,1551,0,-13202.400,-576.864,12.907,4.646,33,310
191394,0,0,-13474.600,191.769,41.321,4.363,33,1741
616,1114,0,-12782.400,-882.020,55.557,4.403,33,33
617,877,0,-12244.200,674.804,-70.740,0.765,33,104
618,905,0,-11951.200,-388.433,-16.694,4.461,33,37
619,905,0,-11912.300,-416.464,-3.625,0.012,33,37
620,1152,0,-12050.400,-422.317,-13.592,4.516,33,37
621,905,0,-12428.600,-293.198,7.857,1.718,33,33
622,0,0,-15010.600,265.945,0.281,0.000,33,43
623,0,0,-12299.000,-1090.460,9.734,0.912,33,105
624,0,0,-12354.300,-1048.080,3.411,4.149,33,105
625,0,0,-12322.300,-1024.140,8.860,6.153,33,105
626,0,0,-12370.500,-1069.950,2.938,0.175,33,105
627,0,0,-12300.700,-1033.630,7.634,1.903,33,105
628,0,0,-12355.400,-1057.360,6.430,1.778,33,105
629,0,0,-12323.000,-1064.550,6.612,3.176,33,105
630,2497,0,-12348.200,168.519,3.165,3.194,33,117
631,2522,0,-14609.800,-107.464,1.353,3.827,33,297
632,2522,0,-14587.200,-149.336,5.903,0.065,33,297
633,11355,0,-11958.300,-1076.880,92.991,5.393,33,19
634,11355,0,-11951.700,-1053.280,110.937,1.588,33,19
635,11355,0,-11885.500,-1072.620,96.459,5.149,33,19
636,14508,0,-13184.500,332.672,40.331,4.416,33,1741
637,2836,0,-14383.000,370.766,24.006,5.393,33,35
638,2627,0,-14437.800,384.766,32.398,1.396,33,35
639,2840,0,-14368.600,416.774,6.713,5.009,33,35
640,2837,0,-14486.700,431.513,34.668,4.782,33,35
641,2858,0,-14448.600,506.129,26.357,0.785,33,35
642,2625,0,-14426.200,527.253,5.236,5.219,33,35
643,2848,0,-14491.600,425.177,34.676,0.960,33,35
644,1411,0,-14450.800,509.668,21.854,4.067,33,35
645,2846,0,-14467.500,418.340,25.487,1.187,33,35
646,2664,0,-14331.200,419.298,6.713,2.601,33,35
647,2544,0,-14900.700,310.248,5.219,5.990,33,43
648,2544,0,-14893.900,387.732,2.169,0.247,33,43
649,4624,0,-14437.500,462.809,3.908,3.560,33,35
650,4624,0,-14445.700,519.022,26.399,5.341,33,35
651,4624,0,-14451.000,462.469,15.435,3.683,33,35
652,4624,0,-14444.300,393.037,32.060,1.518,33,35
653,4624,0,-14450.400,443.711,4.151,2.182,33,35
599,4624,0,-14316.700,446.802,23.409,1.798,33,35
655,4624,0,-14293.200,557.623,8.855,5.219,33,35
598,4624,0,-14400.600,413.038,7.935,0.713,33,35
594,4624,0,-14298.500,435.710,31.574,0.612,33,35
658,783,0,-13055.000,-536.844,93.256,1.934,33,33
659,1064,0,-12332.700,190.718,25.674,0.070,33,117
660,1064,0,-12384.400,147.201,2.630,1.571,33,117
661,16096,0,-12434.500,195.617,31.375,1.152,33,117
662,1385,0,-12398.200,195.151,2.435,0.017,33,117
663,1381,0,-12357.700,142.379,4.560,0.628,33,117
664,1064,0,-12367.000,223.998,3.353,4.433,33,117
665,1064,0,-12382.900,234.091,2.919,1.292,33,117
666,2856,0,-12335.500,163.184,3.065,2.705,33,117
667,3624,0,-12399.800,235.511,2.211,4.939,33,117
668,879,0,-12229.900,716.409,-60.532,2.558,33,104
669,879,0,-12233.300,742.540,-49.391,3.697,33,104
670,905,0,-12259.700,-320.112,-0.045,0.222,33,33
671,905,0,-12083.700,-359.335,-6.879,3.921,33,37
672,905,0,-12583.200,-50.243,7.119,0.718,33,301
673,1152,0,-11981.700,-417.920,-13.398,1.762,33,37
674,691,0,-12210.500,951.196,-12.209,1.809,33,301
675,2522,0,-14851.900,-245.429,5.240,4.929,33,297
676,2522,0,-14744.300,-108.589,2.150,4.571,33,297
677,11346,0,-11880.200,-1067.030,97.076,3.577,33,19
678,2699,0,-14404.000,402.896,23.143,1.396,33,35
679,4624,0,-14376.600,386.156,22.574,4.852,33,35
680,4624,0,-14460.200,451.198,4.135,5.986,33,35
681,4624,0,-14343.700,450.156,7.551,5.585,33,35
682,4624,0,-14472.000,483.995,20.465,0.628,33,35
683,4624,0,-14352.800,378.367,23.610,1.658,33,35
685,7039,0,-7767.350,-2268.560,134.875,1.041,46,250
593,4624,0,-14256.700,338.710,27.293,2.565,33,1577
687,4624,0,-14441.900,481.137,15.194,4.573,33,35
688,4624,0,-14449.000,436.208,3.815,1.065,33,35
689,4624,0,-14461.000,502.943,15.205,4.765,33,35
690,5814,0,-12434.400,211.559,2.448,0.908,33,117
691,1147,0,-12410.200,203.675,2.434,0.035,33,117
692,4624,0,-14415.791,518.922,5.105,3.176,33,35
693,4624,0,-14481.500,437.249,34.372,6.178,33,35
694,4624,0,-14458.100,488.626,15.208,1.937,33,35
591,4624,0,-14449.200,451.524,20.556,5.002,33,35
696,4624,0,-14457.200,494.870,26.274,1.030,33,35
697,4624,0,-14405.400,410.595,27.820,0.890,33,35
698,4624,0,-14426.768,523.790,5.075,5.725,33,35
699,4624,0,-14427.200,456.510,15.339,4.485,33,35
700,4624,0,-14463.300,502.349,26.272,5.707,33,35
701,708,0,-6216.640,721.282,386.750,2.045,1,132
702,8659,1,1955.100,-4459.360,54.778,2.653,1637,1637
703,13842,1,1607.920,-4376.440,9.657,4.067,1637,1637
704,9796,1,-561.628,-4221.800,41.674,3.037,14,363
705,11814,1,-808.565,-4930.140,23.065,3.665,14,367
706,5611,1,1640.830,-4446.990,15.490,1.972,1637,1637
707,5609,1,1633.940,-4445.620,15.490,4.869,1637,1637
708,5614,1,1639.560,-4443.740,15.490,5.184,1637,1637
709,5610,1,1640.710,-4442.190,15.490,2.967,1637,1637
710,5613,1,1638.280,-4445.000,15.490,5.585,1637,1637
711,5606,1,1634.160,-4447.180,15.490,1.641,1637,1637
712,708,0,-6247.770,713.120,386.923,5.618,1,132
713,721,0,-6247.150,694.244,386.053,5.959,1,132
714,708,0,-6152.570,719.395,392.105,2.577,1,132
178,4624,0,-14423.600,424.668,21.853,3.719,33,35
716,4624,0,-14471.400,468.459,36.539,4.294,33,35
717,4624,0,-14448.900,429.528,15.105,3.735,33,35
718,4624,0,-14451.800,454.594,4.125,5.253,33,35
719,4624,0,-14390.900,414.861,22.757,2.740,33,35
721,2464,0,-12398.400,167.963,3.123,3.275,33,117
722,2519,0,-12347.400,161.425,3.236,2.428,33,117
723,15080,0,-11824.600,1339.330,1.135,4.363,33,3357
728,1096,0,-11462.500,379.446,76.229,0.611,33,33
729,11355,0,-11950.200,-1021.910,67.789,3.344,33,19
730,11346,0,-11944.400,-1027.220,68.906,5.404,33,19
731,11355,0,-11882.300,-1015.740,69.582,1.110,33,19
732,11346,0,-11881.100,-1025.170,70.213,4.240,33,19
733,11346,0,-11916.100,-1143.330,77.362,1.501,33,19
734,11355,0,-11922.700,-1072.470,77.362,0.541,33,19
735,11355,0,-11909.600,-1072.580,77.368,2.356,33,19
6335,13076,0,-5564.030,-2361.040,400.500,2.013,1,806
737,11355,0,-11920.500,-1154.440,77.362,1.257,33,19
738,11355,0,-11910.500,-1154.870,77.362,1.693,33,19
739,11346,0,-11946.000,-1157.990,77.756,3.979,33,19
740,11355,0,-11949.800,-1159.280,78.345,5.812,33,19
741,11355,0,-11946.500,-1162.690,77.494,2.112,33,19
742,11346,0,-11885.200,-1153.590,77.368,5.114,33,19
743,11355,0,-11881.200,-1155.680,77.582,3.595,33,19
744,11355,0,-11884.900,-1158.960,77.534,1.065,33,19
745,11355,0,-11947.800,-1006.380,88.979,1.484,33,19
746,11355,0,-11882.100,-1004.050,91.380,1.606,33,19
747,11355,0,-11847.900,-988.341,70.005,6.124,33,33
5973,210,0,-10222.400,143.713,2.255,4.583,10,2098
749,1558,0,-13836.200,-45.231,58.116,4.931,33,302
750,0,0,-14917.700,76.680,0.283,0.000,33,43
751,0,0,-14927.500,92.241,0.200,6.124,33,43
752,0,0,-14917.300,99.615,0.200,2.756,33,43
753,0,0,-14919.600,81.150,0.187,4.188,33,43
754,0,0,-14924.000,104.887,0.164,4.941,33,43
755,0,0,-12348.000,-1018.820,8.019,1.939,33,105
756,1551,0,-13269.100,-497.587,20.043,0.000,33,310
757,0,0,-11677.400,773.066,50.832,4.546,33,102
758,690,0,-12907.800,387.729,54.161,4.101,33,1578
759,0,0,-13594.000,-415.615,0.714,4.319,33,302
760,0,0,-13572.200,-443.054,0.454,5.276,33,302
761,680,0,-12499.400,-1006.050,51.852,1.285,33,105
762,0,0,-12488.800,-991.375,48.002,0.595,33,105
763,688,0,-11455.300,7.503,31.279,4.601,33,33
764,1060,0,-13051.400,-825.641,70.401,1.222,33,103
765,783,0,-13053.600,-820.605,70.276,5.794,33,103
766,0,0,-14926.500,121.030,7.603,0.000,33,43
767,2544,0,-14653.600,222.136,0.014,2.821,33,43
768,2544,0,-14883.200,310.978,3.085,3.586,33,43
32583,4158,1,-6040.300,-4084.690,-58.625,2.364,400,2240
770,1114,0,-12208.600,-444.257,22.653,1.414,33,33
771,1550,0,-13386.700,-359.258,17.554,4.132,33,310
772,1550,0,-13313.600,-272.939,14.611,1.068,33,310
773,1550,0,-13381.900,-272.963,13.983,2.848,33,310
774,688,0,-11455.800,-56.475,43.617,1.447,33,33
775,1550,0,-13317.000,-220.694,14.115,4.713,33,1577
776,1150,0,-11513.400,-53.410,13.720,0.241,33,33
777,1150,0,-11513.300,15.660,14.289,5.424,33,33
778,905,0,-12110.600,-345.716,-4.515,4.708,33,37
779,686,0,-11981.300,-289.584,27.118,1.828,33,33
780,0,0,-14920.100,114.635,12.658,0.000,33,43
781,0,0,-14925.700,112.936,12.658,0.000,33,43
782,0,0,-14928.900,110.687,7.604,0.000,33,43
783,0,0,-14917.700,94.320,7.605,0.000,33,43
784,2550,0,-14921.000,123.100,7.518,3.321,33,43
785,0,0,-14919.300,80.263,7.605,0.000,33,43
786,2522,0,-14814.000,-114.401,2.179,3.352,33,297
787,2522,0,-14476.800,-260.661,6.365,5.715,33,297
788,1108,0,-11881.300,-113.730,21.564,1.143,33,33
789,2544,0,-14817.900,300.867,-0.612,5.245,33,43
790,688,0,-11439.200,71.978,39.269,0.196,33,33
791,0,0,-12152.900,-7.778,-5.943,1.832,33,125
792,688,0,-11520.700,-114.772,31.833,1.828,33,33
793,0,0,-12200.000,30.066,13.341,2.757,33,125
794,0,0,-11471.900,-579.938,35.129,4.681,33,101
795,1151,0,-11682.700,1085.220,1.629,6.098,33,301
796,686,0,-12010.500,-238.886,20.765,2.582,33,33
797,686,0,-12108.500,-272.520,16.385,1.094,33,33
798,686,0,-12089.500,-259.345,18.673,0.712,33,33
799,2522,0,-14712.300,-145.981,4.581,1.447,33,297
800,2521,0,-14456.400,-359.426,5.621,4.143,33,297
801,686,0,-12040.600,-219.175,17.976,0.478,33,33
802,2521,0,-14483.800,-451.293,2.787,2.340,33,297
803,2521,0,-14479.300,-417.481,4.574,1.909,33,297
804,0,0,-12647.300,-414.763,18.243,2.014,33,33
805,2521,0,-14548.800,-351.087,6.752,5.869,33,297
806,2521,0,-14591.900,-346.833,9.343,4.113,33,297
807,2521,0,-14535.300,-378.371,3.749,0.308,33,297
808,2521,0,-14549.100,-451.358,2.762,3.788,33,297
809,2521,0,-14851.200,-275.917,5.328,1.485,33,297
810,1114,0,-12379.300,-480.040,16.817,3.854,33,33
811,1114,0,-12721.600,-745.421,66.242,2.616,33,33
812,2522,0,-14833.300,-181.244,4.779,0.102,33,297
813,0,0,-11655.100,-804.113,39.587,1.671,33,101
814,1152,0,-12084.000,-313.884,8.784,5.686,33,37
815,2522,0,-14693.300,-174.051,9.297,0.177,33,297
816,1152,0,-12142.100,-341.107,-0.854,4.712,33,33
817,2522,0,-14638.800,-188.019,8.857,0.610,33,297
818,2522,0,-14723.200,-180.903,6.778,4.626,33,297
819,2522,0,-14571.300,-191.282,12.751,3.295,33,297
820,2522,0,-14511.700,-157.930,6.418,4.691,33,297
821,709,0,-12315.400,-919.677,9.564,2.351,33,105
822,2522,0,-14627.600,-207.105,12.016,3.120,33,297
823,1559,0,-14737.800,-392.236,8.250,0.040,33,297
824,11355,0,-11922.200,-905.466,38.162,1.396,33,33
825,11355,0,-11909.400,-905.137,37.998,1.850,33,33
826,1152,0,-11920.200,-387.418,-13.978,3.678,33,37
827,879,0,-12253.900,725.291,-65.807,5.659,33,104
828,1114,0,-12483.100,-581.910,16.141,5.272,33,33
829,1114,0,-12645.900,-752.681,42.610,5.175,33,127
830,781,0,-13000.798,-837.263,70.496,3.089,33,103
831,0,0,-13027.200,-834.528,71.588,4.189,33,103
832,0,0,-11519.600,-161.325,41.076,1.204,33,33
833,783,0,-13054.500,-843.752,71.344,5.847,33,103
834,0,0,-11737.600,782.352,30.253,1.830,33,102
835,0,0,-12980.300,-842.965,71.175,3.999,33,103
836,0,0,-11725.400,800.576,30.650,5.627,33,102
837,0,0,-13086.100,-773.296,80.147,3.699,33,103
838,0,0,-14921.900,109.837,18.073,0.000,33,43
839,0,0,-11713.100,794.439,30.302,1.022,33,102
840,0,0,-13006.200,-821.781,70.901,0.608,33,103
841,0,0,-13069.100,-720.841,83.385,0.094,33,103
842,709,0,-12484.700,-850.952,42.604,0.809,33,105
843,2551,0,-14923.700,119.903,19.795,4.974,33,43
844,709,0,-12507.600,-890.488,41.467,5.588,33,105
845,709,0,-12478.900,-921.117,39.936,2.146,33,105
846,2546,0,-15024.500,269.352,7.516,0.593,33,43
847,709,0,-12442.800,-951.252,40.715,0.064,33,105
848,674,0,-13036.800,-438.108,51.472,5.027,33,33
849,709,0,-12369.000,-963.837,12.965,2.862,33,105
850,691,0,-12182.800,955.174,-2.210,4.523,33,301
851,709,0,-12448.600,-896.188,40.009,3.222,33,105
852,1114,0,-12326.500,-617.203,27.820,2.515,33,33
853,0,0,-12353.000,-1010.200,7.927,2.137,33,105
854,0,0,-12348.500,-982.142,13.616,0.069,33,105
855,0,0,-12357.400,-978.743,13.966,2.155,33,105
856,709,0,-12351.800,-969.239,13.149,1.187,33,105
857,0,0,-12808.800,-790.261,61.411,0.117,33,103
858,0,0,-12808.800,-790.261,61.411,0.118,33,103
859,0,0,-12808.800,-790.261,61.411,0.118,33,103
860,708,0,-6153.280,689.262,391.270,3.859,1,132
861,708,0,-6180.280,688.397,386.271,1.739,1,132
862,708,0,-6254.810,681.934,386.439,4.030,1,132
863,724,0,-6262.620,726.327,386.344,4.384,1,132
864,724,0,-6351.670,749.941,388.625,2.110,1,132
865,706,0,-6370.090,778.613,387.368,4.591,1,132
866,706,0,-6373.480,753.763,386.581,2.638,1,132
867,706,0,-6350.510,767.643,386.396,2.330,1,132
868,706,0,-6381.010,775.867,386.396,0.698,1,132
869,706,0,-6386.730,766.395,386.396,0.873,1,132
870,708,0,-6348.910,780.219,387.109,4.975,1,132
871,706,0,-6368.930,806.560,391.294,5.085,1,132
872,708,0,-6438.840,745.375,389.900,6.212,1,132
873,706,0,-6404.110,747.103,390.874,1.957,1,132
874,706,0,-6436.920,748.841,389.681,4.322,1,132
875,706,0,-6410.730,798.096,391.240,5.879,1,132
876,724,0,-6415.320,752.254,388.874,3.969,1,132
877,724,0,-6380.550,723.299,388.564,6.211,1,132
878,707,0,-6381.160,681.892,386.189,5.830,1,132
879,706,0,-6393.050,776.032,386.396,5.899,1,132
880,724,0,-6422.270,816.429,406.864,4.814,1,132
881,708,0,-6386.210,829.567,394.861,5.879,1,132
882,724,0,-6445.560,720.402,396.763,1.823,1,132
883,724,0,-6423.420,676.179,386.531,3.588,1,132
884,705,0,-6445.780,690.270,387.426,0.164,1,132
885,706,0,-6441.900,703.499,391.767,1.722,1,132
886,706,0,-6465.660,714.069,394.008,0.453,1,132
887,706,0,-6469.100,688.383,387.440,3.212,1,132
888,706,0,-6481.510,702.798,391.894,1.111,1,132
889,704,0,-6462.520,656.403,387.228,1.558,1,132
890,704,0,-6427.950,658.449,387.031,3.103,1,132
891,704,0,-6495.360,619.654,388.123,5.934,1,132
892,705,0,-6433.640,626.254,386.714,3.948,1,132
893,708,0,-6463.410,646.706,386.986,3.091,1,132
894,708,0,-6464.880,619.142,387.306,6.120,1,132
895,1550,0,-13290.300,-194.373,13.619,4.129,33,1577
896,724,0,-6490.670,621.998,386.873,0.328,1,132
897,707,0,-6450.950,659.130,387.577,1.478,1,132
898,707,0,-6414.760,614.131,387.768,4.154,1,132
899,1114,0,-12518.200,-552.308,34.641,1.631,33,33
900,905,0,-11952.000,-480.235,5.459,5.753,33,1760
901,1152,0,-11913.300,-315.227,8.383,2.708,33,37
902,2544,0,-14824.200,220.495,-17.134,6.177,33,43
903,2544,0,-14868.000,515.217,-1.280,3.842,33,43
904,2544,0,-14916.100,227.585,-1.037,1.856,33,43
905,2544,0,-14822.500,575.968,1.069,2.755,33,43
906,938,0,-11505.400,-596.632,36.312,3.443,33,101
907,2544,0,-14747.100,542.796,1.954,5.716,33,43
908,905,0,-12469.200,-269.454,7.804,4.273,33,33
909,1114,0,-12622.900,-720.566,42.966,0.472,33,127
910,11383,0,-11868.000,-1013.600,69.470,3.508,33,19
911,905,0,-12577.400,-79.811,7.119,3.189,33,33
912,2521,0,-14652.400,-386.239,8.979,2.428,33,297
913,690,0,-12755.400,219.777,9.999,3.431,33,1578
914,0,0,-11476.900,-81.814,32.738,0.736,33,33
915,690,0,-12748.700,250.644,6.403,2.169,33,1578
916,2521,0,-14517.200,-282.895,6.100,5.945,33,297
917,2521,0,-14658.700,-349.866,8.182,3.685,33,297
918,690,0,-12768.700,310.990,8.274,5.934,33,1578
919,2521,0,-14619.400,-451.022,1.230,2.726,33,297
920,690,0,-12819.500,384.791,7.983,1.730,33,1578
921,690,0,-12787.600,353.044,10.784,1.749,33,1578
922,690,0,-12854.800,415.111,15.375,0.990,33,1578
923,2521,0,-14595.100,-386.874,8.193,3.558,33,297
924,2521,0,-14736.200,-354.601,5.075,2.923,33,297
925,2521,0,-14680.300,-450.125,1.612,0.555,33,297
926,2521,0,-14849.300,-348.287,3.412,0.676,33,297
927,706,0,-6502.580,652.826,391.748,2.353,1,132
928,706,0,-6514.570,631.529,398.506,4.853,1,132
929,724,0,-6394.900,652.947,386.861,4.471,1,132
930,708,0,-6387.500,620.834,387.280,3.319,1,132
931,706,0,-6482.320,669.669,386.690,0.073,1,132
932,706,0,-6529.950,681.262,396.271,1.181,1,132
933,706,0,-6502.670,685.902,387.463,1.414,1,132
934,706,0,-6502.560,676.646,387.457,5.096,1,132
935,706,0,-6508.070,676.876,387.476,0.471,1,132
936,706,0,-6510.080,685.565,387.457,5.445,1,132
937,724,0,-6352.440,673.251,386.547,1.068,1,132
938,724,0,-6346.410,624.511,385.839,3.034,1,132
939,724,0,-6314.670,610.542,386.956,5.535,1,132
940,2521,0,-14748.600,-452.013,1.799,4.848,33,297
941,0,0,-14917.000,88.462,12.928,0.000,33,43
942,7039,0,-7778.190,-1804.870,132.168,2.238,46,250
943,7033,0,-7853.940,-2615.340,120.061,4.919,46,249
944,0,0,-14920.100,73.904,13.250,0.000,33,43
945,0,0,-14925.300,91.402,12.924,0.000,33,43
946,1551,0,-13260.000,-524.051,16.292,1.803,33,310
947,690,0,-12984.600,453.741,20.677,3.155,33,1578
948,7034,0,-7952.030,-2452.730,133.672,4.228,46,249
